id,created_at,text,estimated_time,wait_time_min,wait_time_max,,
769910158386466816,2016-08-28 14:51:00,b'There is a pot hole on CR34 around the 3 mile marker. Please reduce speed and be respectful of road crews who will be fixing it.',,,,,
769908960446980096,2016-08-28 14:46:15,b'Please if you are stopped in traffic on the highway stay in your vehicles it is dangerous to walk on the highway.',,,,,
769899198711865344,2016-08-28 14:07:27,b'Current gate wait time is 2 to 2.5 hours',,,,,
769884118729371648,2016-08-28 13:07:32,b'Gate wait time is 120 minutes',,,,,
769867125901058049,2016-08-28 12:00:00,b'Current wait time at gate is 120 minutes',,,,,
769852756840460288,2016-08-28 11:02:55,b'Gate time wait is now approximately 120 minutes',,,,,
769844338360586240,2016-08-28 10:29:27,b'The wait time for gate is approximately 45 minutes',,,,,
769821276856721408,2016-08-28 8:57:49,b'Gate wait time is currently 90 minutes',,,,,
769808240578220032,2016-08-28 8:06:01,b'Gate is reporting at least a 45 minute wait time.',,,,,
769792277422022656,2016-08-28 7:02:35,"b'At midnight, the wait times at the gate are under 30 minutes.'",,,,,
769775152057815040,2016-08-28 5:54:32,b'Wait times at the gate are currently under an hour.',,,,,
769760360735703040,2016-08-28 4:55:46,b'There is still no wait at the gate.',,,,,
769747767715520512,2016-08-28 4:05:43,b'There is currently no wait for at the gate.',,,,,
769731379273662464,2016-08-28 3:00:36,b'Current wait time at gate is 2 hours.',,,,,
769720722914578434,2016-08-28 2:18:15,b'Current wait time at gate is 3 to 4 hours',,,,,
769700752679772161,2016-08-28 0:58:54,b'Current wait time to gate is 3 hours.',,,,,
769695309857337344,2016-08-28 0:37:16,b'Please don\xe2\x80\x99t park on Gate Road or on County Road 34. The staging lot is opening now for early arriving vehicles.',,,,,
769685961160560640,2016-08-28 0:00:07,b'wait time to gate is currently 3 hours.',,,,,
7.69681E+17,2016-08-27 23:38:29,b'A reminder: Don\xe2\x80\x99t use GPS to navigate to BRC. Use only main roads. Avoid Jungo Road in particular.',,,,,
769671766251753472,2016-08-27 23:03:43,b'wait time currently at gate is 2.5 to 3 hours.',,,,,
769663429690798080,2016-08-27 22:30:35,b'wait time at gate is still 2 to 3 hours.',,,,,
769640280945401856,2016-08-27 20:58:36,b'Current wait time at gate is 2 to 3 hours.',,,,,
769626433865981954,2016-08-27 20:03:35,b'Current Gate wait time is 1.5 to 2 hours.',,,,,
769609680830148608,2016-08-27 18:57:01,b'wait time at the gate is 90 minutes',,,,,
769595469689303040,2016-08-27 18:00:33,b'wait time at he gate is currently 90 minutes',,,,,
769578972820537348,2016-08-27 16:54:59,b'current wait time the gate is 60 minutes',,,,,
769572739933798405,2016-08-27 16:30:13,b'truck &amp; trailer broke down on county road 34 mile marker 7-8 please use caution when passing',,,,,
769561001675018241,2016-08-27 15:43:35,b'wait time at the gate is 60 minutes',,,,,
769534189125246976,2016-08-27 13:57:02,b'wait time at gate is zero minutes',,,,,
769520626448998400,2016-08-27 13:03:09,b'gate wait time is 15 min',,,,,
769505539466211328,2016-08-27 12:03:11,b'Gait time wait is 0 minutes',,,,,
769491500031840256,2016-08-27 11:07:24,"b'Will call lot is being emptied into the lanes, current wait time at gate is 75 minutes.'",,,,,
769478224384405504,2016-08-27 10:14:39,b'Currently wait time is about 75 minutes at the Gait.',,,,,
769461540885966848,2016-08-27 9:08:21,b'The wait time at Gait is a still about 90 minutes',,,,,
769444106120499201,2016-08-27 7:59:05,b'Gate wait time is still holding at about 90 minutes.',,,,,
769431821876461568,2016-08-27 7:10:16,b'Wait time at gate is 90 minutes currently.',,,,,
769341299509960704,2016-08-27 1:10:34,"b'Backup of up to 45 minutes south of Gerlach. Remember to gas up in Reno, Sparks or Wadsworth before hitting 447.'",,,,,
769305682549977089,2016-08-26 22:49:02,b'Traffic accident reported in front of Natchez school in Wadsworth. No word on delays.',,,,,
769285245300379650,2016-08-26 21:27:49,b'Download IHeartRadio app and get \xe2\x80\x9ctop of the hour\xe2\x80\x9d news and traffic reports from BMIR channel starting midnight tonight.',,,,,
769284186544889856,2016-08-26 21:23:37,b'Gate wait times were averaging 2-3 hours at noon today.',,,,,
769284036984393729,2016-08-26 21:23:01,b'Regular @bmantraffic updates begin midnight tonight (12:01 a.m Saturday).',,,,,
769283407423475712,2016-08-26 21:20:31,"b'Paiute Tribe is asking participants to obey the speed limits in Wadsworth, Nixon &amp; on Tribal lands. They reported some near misses today'",,,,,
767883515618701312,2016-08-23 0:37:51,b'Gate Road has re-opened and localized driving is allowed on the playa. (Per this afternoon\xe2\x80\x99s showers on the playa).',,,,,
766733713606520832,2016-08-19 20:28:57,b'A reminder: Please do not use Jungo Road to come to BRC. No matter what your GPS tells you. It is not fit for passenger vehicles.',,,,,
766377575643951104,2016-08-18 20:53:47,b'Heads up: Pyramid Way at McCarran Way in Sparks is congested due to construction. We advise finding an alternate route (447) to Burning Man.',,,,,
766374171119005697,2016-08-18 20:40:15,b'Check one. Check two. Is this mic on?',,,,,
641187910713110529,2015-09-08 9:54:45,b'Thanks all for a smooth Exodus.  See you next year!',,,,,
641172320124432385,2015-09-08 8:52:48,"b'Gate Road traffic still flowing freely. 8 mile to Gerlach 0:17, Gerlach to Wadsworth 1:51.'",,,,,
641159151532380160,2015-09-08 8:00:28,"b'Traffic on Gate Road flowing freely, 8 mile to Gerlach 0:20, Gerlach to Wadsworth 2:09.'",,,,,
641146148862869504,2015-09-08 7:08:48,"b'Gate road Greeters to Gravel &lt;1 hour, 8 mile to Wadsworth 2:21.'",,,,,
641125770417467392,2015-09-08 5:47:49,"b'We are no longer pulsing.  Gate road Greeters to Gravel 1-2 hours, 8 mile to Gerlach 0:19, Gerlach to Wadsworth 1:51.'",,,,,
641085608429944836,2015-09-08 3:08:14,b'Gate road to 8 mile road 2-3 hours. 8 mile to Gerlach  0:21. Gerlach to Wadsworth 1:39.',150,120,180,2,3
641066530856308736,2015-09-08 1:52:26,b'Gate Rd travel time 2-3 hours.  8 Mile Rd to Gerlach 19 min.  Gerlach to Wadsworth less than 2 hours.',150,120,180,2,3
641051371207135232,2015-09-08 0:52:11,b'Gate Rd travel time 2-3 hours.  8 Mile Rd to Gerlach 13 min.  Gerlach to Wadsworth less than 2 hours.',150,120,180,2,3
641037565328424960,2015-09-07 23:57:20,b'Gate Rd travel time 2-3 hours.  8 Mile Rd to Gerlach 23 min.  Gerlach to Wadsworth less than 2 hours.',150,120,180,2,3
641025283261263872,2015-09-07 23:08:31,b'Gate Rd travel time 2-3 hours.  8 Mile Rd to Gerlach 17 min.  Gerlach to Wadsworth less than 2 hours.',150,120,180,2,3
641010382912385025,2015-09-07 22:09:19,b'Gate Rd travel time 2-3 hours.  8 Mile Rd to Gerlach less than 1 hour.  Gerlach to Wadsworth less than 2 hours.',150,120,180,2,3
640994428027441152,2015-09-07 21:05:55,b'Gate Rd travel time about 1 hour. 8 Mile Rd to Gerlach about 40 minutes.  Gerlach to Wadsworth about 2 hours.',30,60,0,1,
640978612523429888,2015-09-07 20:03:04,b'Gate Rd travel time 1.5-2 hours.  8 Mile Rd to Gerlach about 30 minutes.  Gerlach to Wadsworth under 2 hours.',105,90,120,1.5,2
640964276006449152,2015-09-07 19:06:06,b'Gate road travel time about 1 hour. 8 Mile to Gerlach 0:25. Gerlach to Wadsworth 1:48.',30,60,0,1,
640948470392590336,2015-09-07 18:03:18,b'Gate road travel time &lt; 1 hour. 8 Mile to Gerlach 0:19. Gerlach to Wadsworth 1:41.',30,60,0,1,
640932888876224512,2015-09-07 17:01:23,b'No change from last tweet!',30,60,0,1,
640918324503834624,2015-09-07 16:03:30,b'Gate road travel time remains less than 1 hour. 8 Mile to Gerlach 0:17. Gerlach to Wadsworth 1:42.',30,0,60,0,1
640901232958160896,2015-09-07 14:55:35,b'Gate road travel time less than 1 hour. 8 Mile to Gerlach 0:17. Gerlach to Wadsworth 1:41.',30,0,60,0,1
640887995847958528,2015-09-07 14:02:59,b'Gate road travel time less than 1 hour. 8 Mile to Gerlach 0:17. Gerlach to Wadsworth 1:39.',30,0,60,0,1
640870365250457601,2015-09-07 12:52:56,b'Gate road travel time under 1 hour. 8 mile to Gerlach 0:16. Gerlach to Wadsworth 1:48.',30,0,60,0,1
640842837215473665,2015-09-07 11:03:33,b'Gate road travel time under 1 hour.  8 mile to Gerlach 0:25.  Gerlach to Wadsworth 1:56.',150,120,180,2,3
640829484732575744,2015-09-07 10:10:29,"b'Gate road from Greeters to Gravel 2-3 hours. 8 mile to Gerlach 0:19, Gerlach to Wadsworth 2:13.'",150,120,180,2,3
640824781294583808,2015-09-07 9:51:48,b'Accident north of Nixon reported as cleared.',,,,,
640811990584131584,2015-09-07 9:00:58,b'Gate road from Greeters to Gravel 5-6 hours.  8 mile to Gerlach 0:21.  Gerlach to Wadsworth 2:04.',330,300,360,5,6
640795560228720640,2015-09-07 7:55:41,b'Gate road from Greeters to Gravel 5-6 hours.  8 mile to Gerlach 0:16.  Gerlach to Wadsworth 2:01.',330,300,360,5,6
640795384583843840,2015-09-07 7:54:59,b'Injury accident 10 miles north of Nixon on Highway 447 blocking southbound lane. Traffic is being directed around it using the other lane.',,,,,
640780230165053440,2015-09-07 6:54:46,"b'5-6 hours on Gate Road from Greeters to gravel. 8 mile to Gerlach 0:17, Gerlach to Wadsworth 1:47.'",330,300,360,5,6
640767599165353984,2015-09-07 6:04:35,"b'4 to 5 hours on gate road from greeters to gravel. 8 mile to Gerlach 0:19, Gerlach to Wadsworth 1:45'",270,240,300,4,5
640750398232395776,2015-09-07 4:56:14,"b'Travel time from within city to gravel 3-5 hours with congestion at the Greeters. 8 mile to Gerlach 0:20, Gerlach to Wadsworth 1:45.'",240,180,300,3,5
640733176688541696,2015-09-07 3:47:48,"b'8 mile to Gerlach 0:30, Gerlach to Wadsworth 1:43, 2-3 hours in the Pulsing Zone on Gate Road.'",150,120,180,,
640718841450901504,2015-09-07 2:50:50,"b'8 mile to Gerlach 0:32, Gerlach to Wadsworth 1:49, 1-2 hours in the Pulsing Zone on Gate Road.'",90,60,120,,
640703217152593921,2015-09-07 1:48:45,"b'8 mile to Gerlach 0:34, Gerlach to Wadsworth 1:46, 1-2 hours in the Pulsing Zone on Gate Road.'",90,60,120,,
640691989592182784,2015-09-07 1:04:08,b'Traffic being released as normal from Gate Road to County Road 34.',,,,,
640672190497619969,2015-09-06 23:45:27,"b'8 mile to gerlach 45 minutes, Gerlach to Wadsworth still under 2 hours.'",,,,,
640671963141177344,2015-09-06 23:44:33,"b'Traffic coming off Gate Road currently being metered due to breakdowns on 34, travel times increasing and pulsing has begun.'",60,60,,,
640661111105191936,2015-09-06 23:01:26,b'Gate Road about 1 hour.  8 Mile Rd to Gerlach about 45 minutes.  Gerlach to Wadsworth under 2 hours',60,60,,,
640646170272997378,2015-09-06 22:02:04,b'Gate Rd about 1 hour.  8 Mile Rd to Gerlach about 45 minutes.  Gerlach to Wadsworth about 2 hours.',60,60,,,
640636668714717184,2015-09-06 21:24:18,b'Gate Rd about 1 hour. 8 Mile to Gerlach 1/2 hour. Gerlach to Wadsworth 1-2 hours.',60,60,,,
640615618568327168,2015-09-06 20:00:40,b'8 Mile Rd to Gerlach: 16 minutes.  Gerlach to Wadsworth: 1hr 30 min.  Wait on Gate Road: 45 minutes',45,45,,,
640599506174611456,2015-09-06 18:56:38,b'8 Mile Rd to Gerlach: 16 minutes.  Gerlach to Wadsworth: 1hr 38 min.  Wait on Gate Road: 15-20 minutes',17.5,15,20,0.25,0.5
640584028777648128,2015-09-06 17:55:08,"b'8  mile to Gerlach 0:14, Gerlach to Wadsworth 1:14. No wait on gate road.'",0,0,60,0,1
640568208605339649,2015-09-06 16:52:16,"b'8  mile to Gerlach 0:15, Gerlach to Wadsworth 1:31. No wait on gate road.'",0,0,60,0,1
640553821744164864,2015-09-06 15:55:06,"b'8  mile to Gerlach 0:18, Gerlach to Wadsworth 1:26. No wait on gate road.'",0,0,60,0,1
640538527365660673,2015-09-06 14:54:20,"b'8 mile to Gerlach 0:15, Gerlach to Wadsworth 1:32. No wait on gate road.'",0,0,60,0,1
640523830113374208,2015-09-06 13:55:56,"b'8 mile to Gerlach 0:15, Gerlach to Wadsworth 1:25. No wait on gate road.'",0,0,60,0,1
640509250133889024,2015-09-06 12:57:59,"b'8 mile to Gerlach 0:15, Gerlach to Wadsworth 1:22.  Gate road remains clear (clear=under 1 hour).'",0,0,60,0,1
640492706213466112,2015-09-06 11:52:15,b'Please carefully observe speed limits through all towns on your trip through 447; for your safety and the safety of the residents.',,,,,
640492477607120896,2015-09-06 11:51:21,"b'8 mile to Gerlach 0:14, Gerlach to Wadsworth 1:38.  Gate road still clear.'",0,0,60,0,1
640477516671483904,2015-09-06 10:51:54,"b'8 mile to Gerlach 0:14, Gerlach to Wadsworth 1:38. Gate Road is still clear.'",0,0,60,0,1
640463907262304256,2015-09-06 9:57:49,"b'8 mile to Gerlach 0:15, Gerlach to Wadsworth 1:35. There is no wait on Gate Road.'",0,0,60,0,1
640447608155017216,2015-09-06 8:53:03,"b'8 mile to Gerlach 0:17, Gerlach to Wadsworth 1:37. Traffic flowing freely on Gate Road.'",0,0,,,
640433456783032320,2015-09-06 7:56:49,"b'Welcome to Exodus!  8 mile to Gerlach 0:15, Gerlach to Wadsworth 1:35.  Traffic flowing freely on Gate Road.'",0,0,,,
640418762097758209,2015-09-06 6:58:25,"b'8 mile to Gerlach 0:15, Gerlach to Wadsworth 1:33.  Traffic steady but flowing on Gate Road.'",0,0,,,
638607287972564992,2015-09-01 7:00:16,"b'447 and 34 still steady but flowing freely.  Our traffic updates will be suspended until Exodus, barring anomalies.  Have a great burn!'",,,,,
638590288483651584,2015-09-01 5:52:43,"b'Wadsworth to Gerlach 1:37, Gerlach to 8 mile 0:13, No wait at the Gate.'",,,,,
638537384909340672,2015-09-01 2:22:30,b'Traffic freely flowing from Wadsworth to 8 mile.  Wait less than 30 minutes at the Gate.',,,,,
638514655204249600,2015-09-01 0:52:11,b'Wadsworth to Gerlach 1 hour 20 min.  Gerlach  to 8 Mile ~12 min.  8 Mile to Gate &lt; 1/2 hour.',,,,,
638500278916943872,2015-08-31 23:55:03,b'Wadsworth to Gerlach 1 1/2 hour.  Gerlach  to 8 Mile ~16 min.  8 Mile to Gate &lt; 1/2 hour.',,,,,
638491736935821312,2015-08-31 23:21:07,b'Wadsworth to Gerlach 1 1/2 hour.  Gerlach  to 8 Mile ~15 min.  8 Mile to Gate &lt; 1/2 hour.',,,,,
638479410824282113,2015-08-31 22:32:08,b'Gerlach gas station has reopened.',,,,,
638478056378626048,2015-08-31 22:26:45,b'Vehicle fire near Gerlach gas station. Shell station in Gerlach is closed till fire is cleaned up. Will update when it re-opens.',,,,,
638474154975457280,2015-08-31 22:11:15,b'Wadsworth to Gate 2 to 3 hours.',,,,,
638455716290822144,2015-08-31 20:57:59,b'Wadsworth to Gate about 2 hours.',,,,,
638442103123513344,2015-08-31 20:03:53,b'Wadsworth to 8 Mile = 2 hours. 8 Mile to Gate &lt; 1 hour.',,,,,
638424872167718912,2015-08-31 18:55:25,b'Wadsworth to 8 Mile Rd. &lt; 2 hours.  8 Mile to Gate &lt; 2 hours',,,,,
638409981939748864,2015-08-31 17:56:15,b'Wadsworth to 8 Mile Rd. less than 2 hours.  8 Mile to Gate less than 1 hour',,,,,
638397707363618816,2015-08-31 17:07:28,b'Wadsworth to 8 Mile Rd. &lt; 2 hours.  8 Mile to Gate about 2 hours',,,,,
638379488057815043,2015-08-31 15:55:05,b'Wadsworth to 8 Mile Rd. about 2 hours.  8 Mile to Gate 1.5-2 hours',,,,,
638362850285649920,2015-08-31 14:48:58,b'Wadsworth to 8 Mile about 2 hours. 8 Mile to Gate 2-3 hours.',,,,,
638350317352914944,2015-08-31 13:59:10,b'Current travel time between Wadsworth and Gate is approximately 3 hours.',,,,,
638336627987746816,2015-08-31 13:04:46,b'Travel time between Wadsworth &amp; Gerlach has dropped below three hours. Recommended driving restrictions on Highway 447 are lifted.',,,,,
638332888992251904,2015-08-31 12:49:55,"b'Wadsworth to Gerlach 2:20, Gerlach to 8-mile 0:15, Gate Road wait at 90 minutes.'",,,,,
638328233251897344,2015-08-31 12:31:25,"b""Please, for everyone's safety and to keep traffic flowing, remain in your vehicle at all times while on or near the roadway.""",,,,,
638328034672533504,2015-08-31 12:30:37,b'447 is flowing steadily and we invite Burners to resume their trip to Black Rock City.',,,,,
638326486194237441,2015-08-31 12:24:28,"b'Wadsworth to Gerlach travel time 2:50, Gerlach to 8-mile 0:16, Gate Road wait is ~2 hours.'",,,,,
638285603549810688,2015-08-31 9:42:01,"b'At this time, the drive from Wadsworth to Gerlach is taking about 5 1/2 hours. Stay safe out there!'",,,,,
638255994590507008,2015-08-31 7:44:21,b'Thank you all for your cooperation in keeping the roads safe for all.  We continue to monitor the congestion as it clears.',,,,,
638198676859457536,2015-08-31 3:56:36,b'Situation unchanged.  Please consider remaining in Reno or elsewhere and traveling to BRC when conditions improve.',,,,,
638181336537174017,2015-08-31 2:47:42,b'Find an off ramp and park on a side road. We will update this message with new information as soon as it becomes available',,,,,
638181153489313792,2015-08-31 2:46:58,b'We recommend participants wait in Reno or elsewhere for several hours until  congestion is cleared. Do not park on the shoulder of I- 80.',,,,,
638180990007951360,2015-08-31 2:46:19,b'please remain in your vehicle.  Estimated delays are up to 8 hours to reach Gerlach from Wadsworth.',,,,,
638180904943288320,2015-08-31 2:45:59,"b'We are experiencing significant traffic delays due to slow vehicles on Highway 447. For your own safety, if stopped on Highway 447,'",,,,,
638168643784671232,2015-08-31 1:57:15,b'Glitch with one traffic sensor. We expect Wadsworth to Gerlach traffic times to resume shortly.',,,,,
638138201144582144,2015-08-30 23:56:17,b'Empire to Gerlach less than 1 hour. Gerlach to 8 Mile less than 1 hour. 8 Mile to Gate less than 1/2 hour.',,,,,
638122946012147712,2015-08-30 22:55:40,b'Empire to Gerlach 45 minutes.  Gerlach to 8 Mile less than an hour.  8 Mile to Gate about 1 hour',,,,,
638107653294522368,2015-08-30 21:54:54,b'Empire to Gerlach less than 1 hour. Gerlach to 8 Mile less than 1 hour. 8 Mile to Gate about 1 hour.',,,,,
638099902929596416,2015-08-30 21:24:06,"b'Please stay in your vehicle while on the roadway, both 447 and Gate Road.  Leaving your vehicle is unsafe and causes delays.'",,,,,
638093866327896066,2015-08-30 21:00:07,b'Empire to Gerlach 1.5-2 hours. Gerlach to 8 Mile 45 minutes. 8 Mile to Gate 1 hour.',,,,,
638077988701999104,2015-08-30 19:57:02,b'Wadsworth to Gerlach around 3.5 hours.  Gerlach to 8 mile currently 1 hour and 10 minutes.  Wait on Gate Road is holding at around 1 hour',,,,,
638062436516409344,2015-08-30 18:55:14,b'Wadsworth to Gerlach 2.75 hours. Gerlach to 8 Mile 1.25 hours. 8 Mile to Gate about 1 hour.',,,,,
638047251982454784,2015-08-30 17:54:53,b'Wadsworth to Gerlach 2.5 hours. Gerlach to 8 Mile 50 minutes. 8 Mile to Gate less than 1 hour.',,,,,
638032571545227265,2015-08-30 16:56:33,b'Wadsworth to Gerlach 2.5 hours. Gerlach to 8 Mile 30 min.',,,,,
638017469467111424,2015-08-30 15:56:33,"b'Wadsworth to Gerlach 2 hours. Gerlach to 8 Mile 17 min. Traffic on Gate Road flowing freely.  Gate opens at 10 A.M.,'",,,,,
637999888039411716,2015-08-30 14:46:41,"b'Wadsworth to gravel 1.75 hours.  Traffic on Gate Road flowing freely.  Gate opens at 10 A.M., Early Arrival passes required until then.'",,,,,
637855896840765440,2015-08-30 5:14:31,"b'Weather report for Sunday: Highs in the low 80s, lows in the low 50s at night. Winds around 10 with gusts in the low to mid 20s.'",,,,,
637855805149085696,2015-08-30 5:14:09,b'Welcome to Burning Man traffic reporting for 2015. We go live at midnight Pacific time.',,,,,
506741337031335936,2014-09-02 9:52:04,b'Thank you for an amazing Exodus.  Max wait times were about 2.5 hours.  See you next year!',,,,,
506683386778226688,2014-09-02 6:01:47,"b'Less than an hour wait on Gate Road, traffic is flowing freely. Secure your loads in BRC, not on Gate Road. Drive safe. Stay awake.'",30,0,60,0,1
506670645296369664,2014-09-02 5:11:09,"b'Less than an hour wait on Gate Road, traffic is flowing freely. Stay awake. Switch driving duties or wait till morning!'",30,0,60,0,1
506659133349568512,2014-09-02 4:25:25,"b'Less than an hour wait on Gate Road, traffic is flowing freely. Use portapotties and secure your load before departing BRC. Drive Safe!'",30,0,60,0,1
506641013578817537,2014-09-02 3:13:25,b'There is less than an hour wait time from the end of the line on Gate Road to the Highway.',30,0,60,0,1
506606864612593664,2014-09-02 0:57:43,b'Wait time on Gate Road 1-2 hours. 1:55 HWY 34 @ 8 mile to Wadsworth.',90,60,120,1,2
506592792080953344,2014-09-02 0:01:48,"b'@Tyl49er Thanks for the confirmation Tyler, we appreciate all feedback.'",90,60,120,1,2
506592288814817282,2014-09-01 23:59:48,b'Wait time on Gate Road 1-2 hours. 2:19 HWY 34 @ 8 mile to Wadsworth.',90,60,120,1,2
506591322669453312,2014-09-01 23:55:57,b'@alfaj0r Glad we could help and thank you for the trip report.',,,,,
506578291340214272,2014-09-01 23:04:11,b'Wait time on Gate Road 1-2 hours. 2:38 HWY 34 @ 8 mile to Wadsworth.',90,60,120,1,2
506561169146908673,2014-09-01 21:56:08,b'Wait time on Gate Road 1-2 hours. 2:36 HWY 34 @ 8 mile to Wadsworth.',90,60,120,1,2
506547241071304704,2014-09-01 21:00:48,b'@anm Thanks!',,,,,
506547175526899713,2014-09-01 21:00:32,b'Wait time on Gate Road &lt; 3/4 hour. 2:15 HWY 34 @ 8 mile to Wadsworth.',22.5,45,0,0.75,
506530856328908801,2014-09-01 19:55:41,b'Wait time on gate road &lt; 1/2 hour. 2:07 HWY 34 @ 8 mile to Wadsworth.',15,30,0,0.5,
506515420791066624,2014-09-01 18:54:21,b'Wait time on gate road &lt;3/4 hour.  2:06 HWY 34 @ 8 mile to Wadsworth.',22.5,45,0,0.75,
506501703542112256,2014-09-01 17:59:51,b'Wait time on gate road &lt;1/2 hour.  1:50 HWY 34 @ 8 mile to Wadsworth.',15,30,0,0.5,
506486265118609410,2014-09-01 16:58:30,"b'Wait time on gate road &lt;1/2 hour.  1:49 HWY 34 @ 8 mile to Wadsworth,'",15,30,0,0.5,
506471114604683264,2014-09-01 15:58:18,"b'Wait time on gate road &lt;1/2 hour.  1:56 HWY 34 @ 8 mile to Wadsworth,'",15,30,0,0.5,
506455569071239168,2014-09-01 14:56:31,"b'BRC to pavement 3/4 hour.  Travel times likely to increase during day.  2:01 HWY 34 @ 8 mile to Wadsworth,'",22.5,45,0,0.75,
506440313393537024,2014-09-01 13:55:54,"b'Gate to pavement 1/2 hour, shortest travel times of the night, likely to increase during day.  1:59 HWY 34 @ 8 mile to Wadsworth,'",15,30,0,0.5,
506425330790187008,2014-09-01 12:56:22,"b'Gate to pavement 1/2 hour, 2:10 Gate Road to Wadsworth, shortest travel times of the night, likely to increase with sunrise.'",15,30,0,0.5,
506410589522894848,2014-09-01 11:57:47,b'Traffic is free flowing on Gate Road. 2:15 Gate Road to Wadsworth. All gate lanes are open and lead to Gerlach. Right lanes are underused.',0,0,0,0,
506394654300839936,2014-09-01 10:54:28,"b'Exodus pulsing has ceased for the night, traffic is free flowing on Gate Road. Heavy traffic to Empire and beyond, 2:20 to Wadsworth.'",,,,,
506382143375695872,2014-09-01 10:04:45,b'Gate Road to Wadsworth 2 hours 10 minutes. Drivers sleeping in line are delaying traffic on Gate Road. Stay alert!',130,130,,,
506371659209515008,2014-09-01 9:23:06,"b'RV-car accident on gate road. No injuries, but possible delay as vehicles towed. Stay alert, obey signs and Exodus staff!'",90,60,120,1,2
506365319615483904,2014-09-01 8:57:54,b'1-2 hrs on Gate Road. 2 hrs 40min Gate Road to Wadsworth. Drive safe! Switch drivers or pull over to a safe spot if you are falling asleep.',90,60,120,1,2
506350955852361728,2014-09-01 8:00:50,b'@FlyinHootenanny Fly safe! The BRC airport is an important part of our traffic plan.',,,,,
506350272625385473,2014-09-01 7:58:07,b'@giggelynn Have a safe drive!',,,,,
506349935113957376,2014-09-01 7:56:46,b'@TittySundaes Thanks for the update! It is good to hear real reports from participants.',,,,,
506349274553012224,2014-09-01 7:54:09,b'1-2 hours on Gate Road. 2 hours 40 minutes from Gate Road to Wadsworth.',90,60,120,1,2
506337929698881537,2014-09-01 7:09:04,b'2-3 hour wait on Gate Road. 2 hours 40 minutes from Gate Road to Wadsworth.',150,120,180,2,3
506323116163735553,2014-09-01 6:10:12,b'2-3 hour wait on Gate Road. 2 hours 33 minutes from Gate Road to Wadsworth.',150,120,180,2,3
506303490440712192,2014-09-01 4:52:13,b'currently a 2- 3 hour wait on Gate Road to gravel/ County Road 34. currently 2-3 hours from County Road 34/end of Gate Road to Wadsworth.',150,120,180,2,3
506259088108298240,2014-09-01 1:55:47,"b'Currently 2 hours and 5 minutes from Gate Road to Wadsworth, 1-2 hour backup on Gate Road.'",90,60,120,1,2
506244317309308930,2014-09-01 0:57:05,"b'Currently 1 hour and 55 minutes from Gate Road to Wadsworth, 2-3 hour backup on Gate Road.'",150,120,180,2,3
5.0623E+17,2014-08-31 23:58:43,"b'2 hours and 5 minutes from Gravel to Wadsworth, between 1 and 2 hours on Gate Road.'",90,60,120,1,2
506217918489583616,2014-08-31 23:12:11,"b'1 hour and 55 minutes from Gravel to Wadsworth, between 1 and 2 hours on Gate Road.'",90,60,120,1,2
506178458389450752,2014-08-31 20:35:23,"b'2 hours and 25 minutes from Gravel to Wadsworth, between 1 and 2 hours on Gate Road.'",90,60,120,1,2
506154964666687488,2014-08-31 19:02:02,"b'Less than 1 hour Greeters to gravel, 22 min from gravel to Gerlach, 1:55 min from gravel to Wadsworth.'",30,0,60,0,1
506138366178390016,2014-08-31 17:56:04,"b'Less than 1 hour Greeters to gravel, 18 min from Gate Road to Gerlach, 1:48 min from Gate Road to Wadsworth.'",30,0,60,0,1
506126694994833408,2014-08-31 17:09:42,"b'Gate Road is flowing freely, 15 min from Gate Road to Gerlach, 1:41 min from Gate Road to Wadsworth. Very little traffic issues at present.'",0,0,,0,
506095029006241793,2014-08-31 15:03:52,"b'Gate Road is flowing freely, 15 min from Gate Road to Gerlach, 1:38 min from Gate Road to Wadsworth. Very little traffic issues at present.'",0,0,,,
506063088177524736,2014-08-31 12:56:57,"b'Gate Road is flowing freely, 15 min from Gate Road to Gerlach, 1:30 min from Gate Road to Wadsworth. Very little traffic issues at present.'",0,0,,,
506048924197482496,2014-08-31 12:00:40,"b'Gate Road is flowing freely, 15 min from Gate Road to Gerlach, 1:54 min from Gate Road to Wadsworth. Very little traffic issues at present.'",0,0,,,
506032617590771712,2014-08-31 10:55:52,"b'Gate to pavement less than an hour,.15 min from Gate Road to Gerlach, 1:40 from Gate Road to Wadsworth.'",30,0,60,0,1
506019167934242816,2014-08-31 10:02:25,"b'15 min from Gate Road to Gerlach, 1:40 from Gate Road to Wadsworth. Gate road reported to be flowing freely.'",15,15,,0.25,
506000126708441088,2014-08-31 8:46:45,"b'Expected wait times from Gate Road (Highway 34) to Gerlach is 0:15, to Wadsworth is 1:40. Gate road reported to be flowing freely.'",15,15,,0.25,
505986863614537728,2014-08-31 7:54:03,"b'Exodus traffic updates will continue every hour. Expected wait times from Gate Road (Highway 34) to Gerlach is 0:15, to Wadsworth is 1:40.'",0,0,,,
505977028097490944,2014-08-31 7:14:58,b'Exodus traffic updates will continue every hour. Expected wait times from Gate Road (Highway 34) to Wadsworth are 1:45.',0,0,,,
504523397586366464,2014-08-27 6:58:46,"b'Unless there is an anomaly, traffic updates will be suspended until the Exodus.  Have a great burn!'",,,,,
504418002922516481,2014-08-26 23:59:58,"b'Wadsworth to playa access 1:40, Gate Road is about a 1.5-2 hour wait. Traffic on 447 flowing well.'",,,,,
